1000	3.0000000000e+05
11000	3.9956000000e+06
21000	7.9984000000e+06
31000	1.2299800000e+07
41000	1.6400200000e+07
51000	2.0831000000e+07
61000	2.4752800000e+07
71000	2.9628500000e+07
81000	3.3999000000e+07
91000	3.8588000000e+07
101000	4.3300700000e+07
111000	4.7451900000e+07
121000	6.0396800000e+07
131000	6.0018700000e+07
141000	6.2803100000e+07
151000	7.8588800000e+07
161000	9.4204300000e+07
171000	8.0999400000e+07
181000	8.1199500000e+07
191000	9.6955400000e+07
201000	9.9363100000e+07
211000	1.0967300000e+08
221000	1.0468910000e+08
231000	1.1698540000e+08
241000	1.1785670000e+08
251000	1.4085540000e+08
261000	1.3630340000e+08
271000	1.2604880000e+08
281000	1.2886340000e+08
291000	1.3396860000e+08
301000	1.3840080000e+08
311000	1.5594500000e+08
321000	1.5062090000e+08
331000	1.5319620000e+08
341000	1.5839820000e+08
351000	1.6765600000e+08
361000	1.6874660000e+08
371000	1.7370830000e+08
381000	1.8319890000e+08
391000	1.8692750000e+08
401000	1.8768320000e+08
411000	1.9489960000e+08
421000	1.9908100000e+08
431000	2.0275550000e+08
441000	2.0982600000e+08
451000	2.1221860000e+08
461000	2.1700970000e+08
471000	2.2197250000e+08
481000	2.2745640000e+08
491000	2.3185260000e+08
501000	2.3701210000e+08
511000	2.4258290000e+08
521000	2.4807250000e+08
531000	2.5515130000e+08
541000	2.5965100000e+08
551000	2.6490510000e+08
561000	2.6818460000e+08
571000	2.8696890000e+08
581000	2.7815520000e+08
591000	2.8597890000e+08
601000	2.8797270000e+08
611000	2.9372520000e+08
621000	3.0170970000e+08
631000	3.0585220000e+08
641000	3.1588360000e+08
651000	3.2066250000e+08
661000	3.2415720000e+08
671000	3.2543600000e+08
681000	3.3054910000e+08
691000	3.3576570000e+08
701000	3.4497710000e+08
711000	3.4510380000e+08
721000	3.4989060000e+08
731000	3.6852460000e+08
741000	3.6239030000e+08
751000	3.9249830000e+08
761000	3.7060630000e+08
771000	3.7563480000e+08
781000	3.8958710000e+08
791000	4.2347400000e+08
801000	4.7757630000e+08
811000	4.9426200000e+08
821000	5.1496330000e+08
831000	5.2252420000e+08
841000	4.1768360000e+08
851000	4.7143040000e+08
861000	7.0786600000e+08
871000	5.6884130000e+08
881000	4.6552810000e+08
891000	4.5290930000e+08
901000	4.5237370000e+08
911000	4.4871620000e+08
921000	4.5027850000e+08
931000	4.5387470000e+08
941000	4.5970280000e+08
951000	4.6530510000e+08
961000	4.7104620000e+08
971000	4.7630430000e+08
981000	4.8189430000e+08
991000	4.8602170000e+08
